"PrefectureCode","Prefecture","SiteName","SiteLocation","SamplingLocation","MaterialType","MaterialCode1","MaterialCode2","Period","Phase","PeriodCode","LabCode","Method","CRA","CRAError","UnroundedCRA","UnroundedCRAError","Delta13C","Delta13CError","Delta13CIRMS","AnalysedBy","Laboratory","PubblicationYear","ReportTitle","Page","Remarks","Reference","Publisher","Latitude","Longitude","ReferenceID","retain","originalRow"
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.7","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",2460,65,2390,60,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5281
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.9","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",2630,70,2560,70,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5282
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.10","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",2570,60,2490,60,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5283
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.12","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",2840,60,2750,60,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5284
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.14","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",3270,70,3180,65,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5285
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.15","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",3360,80,3270,80,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5286
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.16","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",3530,90,3430,85,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5287
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.17","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",3790,95,3680,90,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5288
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.18","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",3740,95,3640,95,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5289
34,"埼玉","伊奈氏屋敷跡","北足立郡伊奈町小室","I-1区(川側)　泥炭質堆積層断面　No.19","泥炭","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","β線法",3760,90,3650,90,NA,NA,NA,"パリノ・サーヴェイ","日本アイソトープ協会",1984,"伊奈氏屋敷遺跡14C年代測定","235",NA,"埼玉県埋蔵文化財調査事業団報告書第31集　赤羽･伊奈氏屋敷跡","財団法人　埼玉県埋蔵文化財調査事業団","35゜59'22.88""","139゜37'38.28""",1401,TRUE,5290
34,"埼玉","黒浜貝塚","蓮田市","ボーリング地点H24-2","木片","T","d","不明",NA,"A,B,C,D,E,F,G,H","不明","AMS法",3700,40,NA,NA,NA,NA,NA,"中央開発　関東支社","不明",2014,"平成25年度の調査","83-106",NA,"埼玉県蓮田市文化財調査報告第52集　国指定史跡　黒浜貝塚　地質調査･物理探査･科学分析総合調査報告書","蓮田市教育委員会","35゜59'38.98""","139゜39'45.83""",1429,TRUE,5435
34,"埼玉","黒浜貝塚","蓮田市","ボーリング地点H24-2","plant material","T","d","不明",NA,"A,B,C,D,E,F,G,H","不明","AMS法",3950,30,NA,NA,NA,NA,NA,"中央開発　関東支社","不明",2014,"平成25年度の調査","83-106",NA,"埼玉県蓮田市文化財調査報告第52集　国指定史跡　黒浜貝塚　地質調査･物理探査･科学分析総合調査報告書","蓮田市教育委員会","35゜59'38.98""","139゜39'45.83""",1429,TRUE,5436
34,"埼玉","黒浜貝塚","蓮田市","ボーリング地点H24-2","organic sediment","T","j","不明",NA,"A,B,C,D,E,F,G,H","不明","AMS法",41900,650,NA,NA,NA,NA,NA,"中央開発　関東支社","不明",2014,"平成25年度の調査","83-106",NA,"埼玉県蓮田市文化財調査報告第52集　国指定史跡　黒浜貝塚　地質調査･物理探査･科学分析総合調査報告書","蓮田市教育委員会","35゜59'38.98""","139゜39'45.83""",1429,TRUE,5437
34,"埼玉","寺前平方遺跡","蓮田市","1号住居跡","貝","M","n","縄文時代","諸磯a式","B","不明","β線法",4700,85,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"寺前平方遺跡1号住居跡内貝層の放射性炭素年代測定結果","11",NA,"埼玉県蓮田市遺跡調査会調査報告書第5集　寺前平方遺跡-第1次調査地点-","蓮田市遺跡調査会","35゜59'38.98""","139゜39'45.83""",1430,TRUE,5465
34,"埼玉","寺前平方遺跡","蓮田市","1号住居跡","貝","M","n","縄文時代","諸磯a式","B","不明","β線法",4970,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"寺前平方遺跡1号住居跡内貝層の放射性炭素年代測定結果","11",NA,"埼玉県蓮田市遺跡調査会調査報告書第5集　寺前平方遺跡-第1次調査地点-","蓮田市遺跡調査会","35゜59'38.98""","139゜39'45.83""",1430,TRUE,5466
34,"埼玉","村後遺跡","児玉郡美里村","20号住居","炭化材","T","f","弥生時代中期",NA,"C","不明","β線法",2900,80,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1984,"C14年代測報告","236","報告タイトルは報告書の通り","埼玉県埋蔵文化財調査事業団報告第38集　向田・権現塚・村後","財団法人埼玉県埋蔵文化財調査事業団","36゜10'38.14""","139゜10'53.87""",1418,TRUE,5623
34,"埼玉","村後遺跡","児玉郡美里村","21号住居","炭化材","T","f","弥生時代中期",NA,"C","不明","β線法",2220,65,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1984,"C14年代測報告","236","報告タイトルは報告書の通り","埼玉県埋蔵文化財調査事業団報告第38集　向田・権現塚・村後","財団法人埼玉県埋蔵文化財調査事業団","36゜10'38.14""","139゜10'53.87""",1418,TRUE,5624
34,"埼玉","天神前遺跡","蓮田市大字黒浜字天神前","1号住居跡","貝類","M","n","縄文時代前期中葉","黒浜式期新段階","B","不明","β線法",5070,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"天神前遺跡貝層別放射性炭素年代測定結果","484",NA,"蓮田市教育委員会調査報告書第17集　天神前遺跡","蓮田市教育委員会","35゜59'09.85""","139゜40'26.11""",3905,TRUE,5731
34,"埼玉","天神前遺跡","蓮田市大字黒浜字天神前","1号住居跡","貝類","M","n","縄文時代前期中葉","黒浜式期新段階","B","不明","β線法",5430,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"天神前遺跡貝層別放射性炭素年代測定結果","484",NA,"蓮田市教育委員会調査報告書第17集　天神前遺跡","蓮田市教育委員会","35゜59'09.85""","139゜40'26.11""",3905,TRUE,5732
34,"埼玉","天神前遺跡","蓮田市大字黒浜字天神前","5号住居跡","貝類","M","n","縄文時代",NA,"B","不明","β線法",5020,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"天神前遺跡貝層別放射性炭素年代測定結果","484",NA,"蓮田市教育委員会調査報告書第17集　天神前遺跡","蓮田市教育委員会","35゜59'09.85""","139゜40'26.11""",3905,TRUE,5733
34,"埼玉","天神前遺跡","蓮田市大字黒浜字天神前","5号住居跡","貝類","M","n","縄文時代",NA,"B","不明","β線法",5520,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"天神前遺跡貝層別放射性炭素年代測定結果","484",NA,"蓮田市教育委員会調査報告書第17集　天神前遺跡","蓮田市教育委員会","35゜59'09.85""","139゜40'26.11""",3905,TRUE,5734
34,"埼玉","天神前遺跡","蓮田市大字黒浜字天神前","17号住居跡","貝類","M","n","縄文時代前期中葉","黒浜式期古段階","B","不明","β線法",5290,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"天神前遺跡貝層別放射性炭素年代測定結果","484",NA,"蓮田市教育委員会調査報告書第17集　天神前遺跡","蓮田市教育委員会","35゜59'09.85""","139゜40'26.11""",3905,TRUE,5735
34,"埼玉","天神前遺跡","蓮田市大字黒浜字天神前","17号住居跡","貝類","M","n","縄文時代前期中葉","黒浜式期古段階","B","不明","β線法",5280,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"天神前遺跡貝層別放射性炭素年代測定結果","484",NA,"蓮田市教育委員会調査報告書第17集　天神前遺跡","蓮田市教育委員会","35゜59'09.85""","139゜40'26.11""",3905,TRUE,5736
34,"埼玉","天神前遺跡","蓮田市大字黒浜字天神前","18号住居跡","貝類","M","n","縄文時代前期中葉","黒浜式期新段階","B","不明","β線法",5460,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"天神前遺跡貝層別放射性炭素年代測定結果","484",NA,"蓮田市教育委員会調査報告書第17集　天神前遺跡","蓮田市教育委員会","35゜59'09.85""","139゜40'26.11""",3905,TRUE,5737
34,"埼玉","天神前遺跡","蓮田市大字黒浜字天神前","18号住居跡","貝類","M","n","縄文時代前期中葉","黒浜式期新段階","B","不明","β線法",5250,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"天神前遺跡貝層別放射性炭素年代測定結果","484",NA,"蓮田市教育委員会調査報告書第17集　天神前遺跡","蓮田市教育委員会","35゜59'09.85""","139゜40'26.11""",3905,TRUE,5738
34,"埼玉","天神前遺跡","蓮田市大字黒浜字天神前","21号住居跡","貝類","M","n","縄文時代前期後半","諸磯a式期","B","不明","β線法",5390,90,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1991,"天神前遺跡貝層別放射性炭素年代測定結果","484",NA,"蓮田市教育委員会調査報告書第17集　天神前遺跡","蓮田市教育委員会","35゜59'09.85""","139゜40'26.11""",3905,TRUE,5739
34,"埼玉","立正大学校地内遺跡","大里郡江南村大字野原","A地点　第1号竪穴住居跡　カマド内部","炭化材","T","f","古墳時代","鬼高式期","D","不明","β線法",1280,75,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1981,"A地点の放射性炭素年代測定","27",NA,"立正大学熊谷校地遺跡調査室　遺跡調査室年報Ⅱ","立正大学熊谷校地遺跡調査室　","36゜06'54.61""","139゜20'04.81""",3782,TRUE,5908
34,"埼玉","立正大学校地内遺跡","大里郡江南村大字野原","A地点　第1号竪穴住居跡　床面上","炭化材","T","f","古墳時代","鬼高式期","D","不明","β線法",1290,75,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1981,"A地点の放射性炭素年代測定","27",NA,"立正大学熊谷校地遺跡調査室　遺跡調査室年報Ⅱ","立正大学熊谷校地遺跡調査室　","36゜06'54.61""","139゜20'04.81""",3782,TRUE,5909
34,"埼玉","立正大学校地内遺跡","大里郡江南村大字野原","A地点　第2号竪穴住居跡　床面上","炭化材","T","f","古墳時代","鬼高式期","D","不明","β線法",1290,60,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1981,"A地点の放射性炭素年代測定","27",NA,"立正大学熊谷校地遺跡調査室　遺跡調査室年報Ⅱ","立正大学熊谷校地遺跡調査室　","36゜06'54.61""","139゜20'04.81""",3782,TRUE,5910
34,"埼玉","立正大学校地内遺跡","大里郡江南村大字野原","A地点　第2号竪穴住居跡　床面上","炭化材","T","f","古墳時代","鬼高式期","D","不明","β線法",1190,110,NA,NA,NA,NA,NA,"社団法人日本アイソトープ協会","社団法人日本アイソトープ協会",1981,"A地点の放射性炭素年代測定","27",NA,"立正大学熊谷校地遺跡調査室　遺跡調査室年報Ⅱ","立正大学熊谷校地遺跡調査室　","36゜06'54.61""","139゜20'04.81""",3782,TRUE,5911
